map_simple_use,premise_age,height_bucket,total_count,global_average_fc
Non Residential,Post 1999,55-60m,9,14.555555555555555
Non Residential,Post 1999,6-7m,1685,1.858160237388724
Non Residential,Post 1999,60-70m,17,15.411764705882353
Non Residential,Post 1999,7-8m,3192,2.0156641604010024
Non Residential,Post 1999,70-80m,7,20.142857142857142
Non Residential,Post 1999,8-9m,5547,2.0378583017847487
Non Residential,Post 1999,80-90m,10,24.0
Non Residential,Post 1999,9-10m,6202,2.0619155111254432
Non Residential,Post 1999,90-100m,4,35.0
Non Residential,"Post 1999,Pre 1919",0-2m,0,
Non Residential,"Post 1999,Pre 1919",10-12m,1,2.0
Non Residential,"Post 1999,Pre 1919",100-200m,0,
Non Residential,"Post 1999,Pre 1919",12-14m,0,
Non Residential,"Post 1999,Pre 1919",14-16m,0,
Non Residential,"Post 1999,Pre 1919",16-18m,0,
Non Residential,"Post 1999,Pre 1919",18-20m,0,
Non Residential,"Post 1999,Pre 1919",2-3m,0,
Non Residential,"Post 1999,Pre 1919",20-25m,0,
Non Residential,"Post 1999,Pre 1919",25-30m,0,
Non Residential,"Post 1999,Pre 1919",3-4m,0,
Non Residential,"Post 1999,Pre 1919",30-35m,0,
Non Residential,"Post 1999,Pre 1919",35-40m,0,
Non Residential,"Post 1999,Pre 1919",4-5m,0,
Non Residential,"Post 1999,Pre 1919",40-45m,0,
Non Residential,"Post 1999,Pre 1919",45-50m,0,
Non Residential,"Post 1999,Pre 1919",5-6m,0,
Non Residential,"Post 1999,Pre 1919",50-55m,0,
Non Residential,"Post 1999,Pre 1919",55-60m,0,
Non Residential,"Post 1999,Pre 1919",6-7m,0,
Non Residential,"Post 1999,Pre 1919",60-70m,0,
Non Residential,"Post 1999,Pre 1919",7-8m,0,
Non Residential,"Post 1999,Pre 1919",70-80m,0,
Non Residential,"Post 1999,Pre 1919",8-9m,0,
Non Residential,"Post 1999,Pre 1919",80-90m,0,
Non Residential,"Post 1999,Pre 1919",9-10m,2,2.0
Non Residential,"Post 1999,Pre 1919",90-100m,0,
Non Residential,"Post 1999,Unknown date",0-2m,0,
Non Residential,"Post 1999,Unknown date",10-12m,1,2.0
Non Residential,"Post 1999,Unknown date",100-200m,0,
Non Residential,"Post 1999,Unknown date",12-14m,0,
Non Residential,"Post 1999,Unknown date",14-16m,0,
Non Residential,"Post 1999,Unknown date",16-18m,0,
Non Residential,"Post 1999,Unknown date",18-20m,0,
Non Residential,"Post 1999,Unknown date",2-3m,0,
Non Residential,"Post 1999,Unknown date",20-25m,0,
Non Residential,"Post 1999,Unknown date",25-30m,0,
Non Residential,"Post 1999,Unknown date",3-4m,1,1.0
Non Residential,"Post 1999,Unknown date",30-35m,0,
Non Residential,"Post 1999,Unknown date",35-40m,0,
Non Residential,"Post 1999,Unknown date",4-5m,1,1.0
Non Residential,"Post 1999,Unknown date",40-45m,0,
Non Residential,"Post 1999,Unknown date",45-50m,0,
Non Residential,"Post 1999,Unknown date",5-6m,13,1.0
Non Residential,"Post 1999,Unknown date",50-55m,0,
Non Residential,"Post 1999,Unknown date",55-60m,0,
Non Residential,"Post 1999,Unknown date",6-7m,0,
Non Residential,"Post 1999,Unknown date",60-70m,0,
Non Residential,"Post 1999,Unknown date",7-8m,0,
Non Residential,"Post 1999,Unknown date",70-80m,0,
Non Residential,"Post 1999,Unknown date",8-9m,1,2.0
Non Residential,"Post 1999,Unknown date",80-90m,0,
Non Residential,"Post 1999,Unknown date",9-10m,1,2.0
Non Residential,"Post 1999,Unknown date",90-100m,0,
Non Residential,Pre 1837,0-2m,0,
Non Residential,Pre 1837,10-12m,969,2.4241486068111455
Non Residential,Pre 1837,100-200m,0,
Non Residential,Pre 1837,12-14m,526,3.076045627376426
Non Residential,Pre 1837,14-16m,363,3.168044077134986
Non Residential,Pre 1837,16-18m,242,3.3016528925619837
Non Residential,Pre 1837,18-20m,69,4.072463768115942
Non Residential,Pre 1837,2-3m,0,
Non Residential,Pre 1837,20-25m,112,4.303571428571429
Non Residential,Pre 1837,25-30m,53,5.660377358490566
Non Residential,Pre 1837,3-4m,11,1.0
Non Residential,Pre 1837,30-35m,4,6.0
Non Residential,Pre 1837,35-40m,0,
Non Residential,Pre 1837,4-5m,22,1.0
Non Residential,Pre 1837,40-45m,0,
Non Residential,Pre 1837,45-50m,1,8.0
Non Residential,Pre 1837,5-6m,56,1.5178571428571428
Non Residential,Pre 1837,50-55m,0,
Non Residential,Pre 1837,55-60m,0,
Non Residential,Pre 1837,6-7m,80,1.9625
Non Residential,Pre 1837,60-70m,0,
Non Residential,Pre 1837,7-8m,134,2.0522388059701493
Non Residential,Pre 1837,70-80m,0,
Non Residential,Pre 1837,8-9m,372,2.1559139784946235
Non Residential,Pre 1837,80-90m,0,
Non Residential,Pre 1837,9-10m,892,2.2556053811659194
Non Residential,Pre 1837,90-100m,0,
Non Residential,Pre 1919,0-2m,0,
Non Residential,Pre 1919,10-12m,5424,2.310840707964602
Non Residential,Pre 1919,100-200m,0,
Non Residential,Pre 1919,12-14m,2478,3.0879741727199352
Non Residential,Pre 1919,14-16m,2046,3.2829912023460412
Non Residential,Pre 1919,16-18m,1771,3.47656691134952
Non Residential,Pre 1919,18-20m,535,4.3065420560747665
Non Residential,Pre 1919,2-3m,55,1.0
Non Residential,Pre 1919,20-25m,1203,4.57190357439734
Non Residential,Pre 1919,25-30m,781,5.40460947503201
Non Residential,Pre 1919,3-4m,1058,1.0
Non Residential,Pre 1919,30-35m,137,6.583941605839416
Non Residential,Pre 1919,35-40m,52,7.903846153846154
Non Residential,Pre 1919,4-5m,1178,1.0
Non Residential,Pre 1919,40-45m,23,9.347826086956522
Non Residential,Pre 1919,45-50m,3,8.0
Non Residential,Pre 1919,5-6m,1833,1.314784506273868
Non Residential,Pre 1919,50-55m,2,11.0
Non Residential,Pre 1919,55-60m,2,11.0
Non Residential,Pre 1919,6-7m,1064,1.8665413533834587
Non Residential,Pre 1919,60-70m,1,25.0
Non Residential,Pre 1919,7-8m,1502,2.0659121171770973
Non Residential,Pre 1919,70-80m,2,14.0
Non Residential,Pre 1919,8-9m,3299,2.10427402243104
Non Residential,Pre 1919,80-90m,0,
Non Residential,Pre 1919,9-10m,4679,2.160931823039111
Non Residential,Pre 1919,90-100m,0,
Non Residential,"Pre 1919,Unknown date",0-2m,0,
Non Residential,"Pre 1919,Unknown date",10-12m,1,2.0
Non Residential,"Pre 1919,Unknown date",100-200m,0,
Non Residential,"Pre 1919,Unknown date",12-14m,1,2.0
Non Residential,"Pre 1919,Unknown date",14-16m,0,
Non Residential,"Pre 1919,Unknown date",16-18m,0,
Non Residential,"Pre 1919,Unknown date",18-20m,0,
Non Residential,"Pre 1919,Unknown date",2-3m,0,
Non Residential,"Pre 1919,Unknown date",20-25m,0,
Non Residential,"Pre 1919,Unknown date",25-30m,0,
Non Residential,"Pre 1919,Unknown date",3-4m,3,1.0
Non Residential,"Pre 1919,Unknown date",30-35m,0,
Non Residential,"Pre 1919,Unknown date",35-40m,0,
Non Residential,"Pre 1919,Unknown date",4-5m,3,1.0
Non Residential,"Pre 1919,Unknown date",40-45m,0,
Non Residential,"Pre 1919,Unknown date",45-50m,0,
Non Residential,"Pre 1919,Unknown date",5-6m,0,
Non Residential,"Pre 1919,Unknown date",50-55m,0,
Non Residential,"Pre 1919,Unknown date",55-60m,0,
Non Residential,"Pre 1919,Unknown date",6-7m,2,1.5
Non Residential,"Pre 1919,Unknown date",60-70m,0,
Non Residential,"Pre 1919,Unknown date",7-8m,0,
Non Residential,"Pre 1919,Unknown date",70-80m,0,
Non Residential,"Pre 1919,Unknown date",8-9m,1,2.0
Non Residential,"Pre 1919,Unknown date",80-90m,0,
Non Residential,"Pre 1919,Unknown date",9-10m,1,2.0
Non Residential,"Pre 1919,Unknown date",90-100m,0,
Non Residential,Unknown date,0-2m,0,
Non Residential,Unknown date,10-12m,9299,2.20163458436391
Non Residential,Unknown date,100-200m,1,62.0
Non Residential,Unknown date,12-14m,1633,4.0857317819963255
Non Residential,Unknown date,14-16m,877,4.802736602052452
Non Residential,Unknown date,16-18m,604,5.473509933774834
Non Residential,Unknown date,18-20m,377,6.344827586206897
Non Residential,Unknown date,2-3m,5524,1.0
Non Residential,Unknown date,20-25m,343,6.6938775510204085
Non Residential,Unknown date,25-30m,129,7.767441860465116
Non Residential,Unknown date,3-4m,14181,1.0
Non Residential,Unknown date,30-35m,82,9.170731707317072
Non Residential,Unknown date,35-40m,42,10.357142857142858
Non Residential,Unknown date,4-5m,2727,1.0
Non Residential,Unknown date,40-45m,28,12.0
Non Residential,Unknown date,45-50m,11,12.363636363636363
Non Residential,Unknown date,5-6m,4886,1.6848137535816619
Non Residential,Unknown date,50-55m,12,15.25
Non Residential,Unknown date,55-60m,3,17.333333333333332
Non Residential,Unknown date,6-7m,3096,1.9689922480620154
Non Residential,Unknown date,60-70m,6,18.666666666666668
Non Residential,Unknown date,7-8m,4142,2.007967165620473
Non Residential,Unknown date,70-80m,5,21.0
Non Residential,Unknown date,8-9m,8664,2.016389658356417
Non Residential,Unknown date,80-90m,3,23.0
Non Residential,Unknown date,9-10m,10983,2.0131111718109804
Non Residential,Unknown date,90-100m,2,26.0
Residential,1837-1869,0-2m,0,
Residential,1837-1869,10-12m,35161,2.1997667870652142
Residential,1837-1869,100-200m,0,
Residential,1837-1869,12-14m,11131,3.1720420447399156
Residential,1837-1869,14-16m,12544,3.6816804846938775
Residential,1837-1869,16-18m,10094,4.018030513176145
Residential,1837-1869,18-20m,4550,4.690549450549451
Residential,1837-1869,2-3m,0,
Residential,1837-1869,20-25m,3959,5.076029300328366
Residential,1837-1869,25-30m,420,5.583333333333333
Residential,1837-1869,3-4m,52,1.0
Residential,1837-1869,30-35m,50,6.14
Residential,1837-1869,35-40m,1,6.0
Residential,1837-1869,4-5m,45,1.0
Residential,1837-1869,40-45m,0,
Residential,1837-1869,45-50m,0,
Residential,1837-1869,5-6m,3981,1.9525244913338358
Residential,1837-1869,50-55m,0,
Residential,1837-1869,55-60m,0,
Residential,1837-1869,6-7m,6363,1.9993713657079994
Residential,1837-1869,60-70m,0,
Residential,1837-1869,7-8m,16076,2.0138716098531972
Residential,1837-1869,70-80m,0,
Residential,1837-1869,8-9m,54260,2.0215075562108367
Residential,1837-1869,80-90m,0,
Residential,1837-1869,9-10m,56892,2.04800323419813
Residential,1837-1869,90-100m,0,
Residential,"1837-1869,Pre 1919",0-2m,0,
Residential,"1837-1869,Pre 1919",10-12m,0,
Residential,"1837-1869,Pre 1919",100-200m,0,
Residential,"1837-1869,Pre 1919",12-14m,0,
Residential,"1837-1869,Pre 1919",14-16m,0,
Residential,"1837-1869,Pre 1919",16-18m,0,
Residential,"1837-1869,Pre 1919",18-20m,0,
Residential,"1837-1869,Pre 1919",2-3m,0,
Residential,"1837-1869,Pre 1919",20-25m,0,
Residential,"1837-1869,Pre 1919",25-30m,0,
Residential,"1837-1869,Pre 1919",3-4m,0,
Residential,"1837-1869,Pre 1919",30-35m,0,
Residential,"1837-1869,Pre 1919",35-40m,0,
Residential,"1837-1869,Pre 1919",4-5m,0,
Residential,"1837-1869,Pre 1919",40-45m,0,
Residential,"1837-1869,Pre 1919",45-50m,0,
Residential,"1837-1869,Pre 1919",5-6m,0,
Residential,"1837-1869,Pre 1919",50-55m,0,
Residential,"1837-1869,Pre 1919",55-60m,0,
Residential,"1837-1869,Pre 1919",6-7m,0,
Residential,"1837-1869,Pre 1919",60-70m,0,
Residential,"1837-1869,Pre 1919",7-8m,0,
Residential,"1837-1869,Pre 1919",70-80m,0,
Residential,"1837-1869,Pre 1919",8-9m,0,
Residential,"1837-1869,Pre 1919",80-90m,0,
Residential,"1837-1869,Pre 1919",9-10m,0,
Residential,"1837-1869,Pre 1919",90-100m,0,
Residential,1870-1918,0-2m,0,
Residential,1870-1918,10-12m,612142,2.107867128868792
Residential,1870-1918,100-200m,0,
Residential,1870-1918,12-14m,49803,3.061863743148003
Residential,1870-1918,14-16m,23448,3.6606107130672125
Residential,1870-1918,16-18m,15200,3.853684210526316
Residential,1870-1918,18-20m,6302,4.415741034592193
Residential,1870-1918,2-3m,4,1.0
Residential,1870-1918,20-25m,3897,4.962022068257634
Residential,1870-1918,25-30m,507,6.106508875739645
Residential,1870-1918,3-4m,1489,1.0
Residential,1870-1918,30-35m,183,7.163934426229508
Residential,1870-1918,35-40m,13,6.538461538461538
Residential,1870-1918,4-5m,1128,1.0
Residential,1870-1918,40-45m,4,9.75
Residential,1870-1918,45-50m,1,15.0
Residential,1870-1918,5-6m,47966,1.8884835091523162
Residential,1870-1918,50-55m,1,18.0
Residential,1870-1918,55-60m,0,
Residential,1870-1918,6-7m,68029,1.996060503608755
Residential,1870-1918,60-70m,1,21.0
Residential,1870-1918,7-8m,221048,2.010658318555246
Residential,1870-1918,70-80m,1,24.0
Residential,1870-1918,8-9m,912742,2.0125380447048564
Residential,1870-1918,80-90m,1,30.0
Residential,1870-1918,9-10m,1163859,2.0217371691931754
Residential,1870-1918,90-100m,0,
Residential,1919-1944,0-2m,0,
Residential,1919-1944,10-12m,355390,2.05015335265483
Residential,1919-1944,100-200m,0,
Residential,1919-1944,12-14m,9817,3.036569216664969
Residential,1919-1944,14-16m,2129,4.0216063879755755
Residential,1919-1944,16-18m,1197,4.3993316624895575
Residential,1919-1944,18-20m,798,5.160401002506266
Residential,1919-1944,2-3m,1,1.0
Residential,1919-1944,20-25m,644,5.336956521739131
Residential,1919-1944,25-30m,84,7.964285714285714
Residential,1919-1944,3-4m,1168,1.0
Residential,1919-1944,30-35m,32,8.875
Residential,1919-1944,35-40m,10,12.1
Residential,1919-1944,4-5m,3089,1.0
Residential,1919-1944,40-45m,0,
Residential,1919-1944,45-50m,0,
Residential,1919-1944,5-6m,104586,1.8390989233740653
Residential,1919-1944,50-55m,0,
Residential,1919-1944,55-60m,0,
Residential,1919-1944,6-7m,155905,1.9933677560052596
Residential,1919-1944,60-70m,0,
Residential,1919-1944,7-8m,541549,2.0059385207986717
Residential,1919-1944,70-80m,1,24.0
Residential,1919-1944,8-9m,1695877,2.0096598986836898
Residential,1919-1944,80-90m,1,29.0
Residential,1919-1944,9-10m,950957,2.017735817707846
Residential,1919-1944,90-100m,0,
Residential,"1919-1944,1945-1959",0-2m,0,
Residential,"1919-1944,1945-1959",10-12m,0,
Residential,"1919-1944,1945-1959",100-200m,0,
Residential,"1919-1944,1945-1959",12-14m,0,
Residential,"1919-1944,1945-1959",14-16m,0,
Residential,"1919-1944,1945-1959",16-18m,0,
Residential,"1919-1944,1945-1959",18-20m,0,
Residential,"1919-1944,1945-1959",2-3m,0,
Residential,"1919-1944,1945-1959",20-25m,0,
Residential,"1919-1944,1945-1959",25-30m,0,
Residential,"1919-1944,1945-1959",3-4m,0,
Residential,"1919-1944,1945-1959",30-35m,0,
Residential,"1919-1944,1945-1959",35-40m,0,
Residential,"1919-1944,1945-1959",4-5m,0,
Residential,"1919-1944,1945-1959",40-45m,0,
Residential,"1919-1944,1945-1959",45-50m,0,
Residential,"1919-1944,1945-1959",5-6m,0,
Residential,"1919-1944,1945-1959",50-55m,0,
Residential,"1919-1944,1945-1959",55-60m,0,
Residential,"1919-1944,1945-1959",6-7m,0,
Residential,"1919-1944,1945-1959",60-70m,0,
Residential,"1919-1944,1945-1959",7-8m,0,
Residential,"1919-1944,1945-1959",70-80m,0,
Residential,"1919-1944,1945-1959",8-9m,0,
Residential,"1919-1944,1945-1959",80-90m,0,
Residential,"1919-1944,1945-1959",9-10m,0,
Residential,"1919-1944,1945-1959",90-100m,0,
Residential,"1919-1944,1945-1959,1980-1989",0-2m,0,
Residential,"1919-1944,1945-1959,1980-1989",10-12m,0,
Residential,"1919-1944,1945-1959,1980-1989",100-200m,0,
Residential,"1919-1944,1945-1959,1980-1989",12-14m,0,
Residential,"1919-1944,1945-1959,1980-1989",14-16m,0,
Residential,"1919-1944,1945-1959,1980-1989",16-18m,0,
Residential,"1919-1944,1945-1959,1980-1989",18-20m,0,
Residential,"1919-1944,1945-1959,1980-1989",2-3m,0,
Residential,"1919-1944,1945-1959,1980-1989",20-25m,0,
Residential,"1919-1944,1945-1959,1980-1989",25-30m,0,
Residential,"1919-1944,1945-1959,1980-1989",3-4m,0,
Residential,"1919-1944,1945-1959,1980-1989",30-35m,0,
Residential,"1919-1944,1945-1959,1980-1989",35-40m,0,
Residential,"1919-1944,1945-1959,1980-1989",4-5m,0,
Residential,"1919-1944,1945-1959,1980-1989",40-45m,0,
Residential,"1919-1944,1945-1959,1980-1989",45-50m,0,
Residential,"1919-1944,1945-1959,1980-1989",5-6m,0,
Residential,"1919-1944,1945-1959,1980-1989",50-55m,0,
Residential,"1919-1944,1945-1959,1980-1989",55-60m,0,
Residential,"1919-1944,1945-1959,1980-1989",6-7m,0,
Residential,"1919-1944,1945-1959,1980-1989",60-70m,0,
Residential,"1919-1944,1945-1959,1980-1989",7-8m,0,
Residential,"1919-1944,1945-1959,1980-1989",70-80m,0,
Residential,"1919-1944,1945-1959,1980-1989",8-9m,0,
Residential,"1919-1944,1945-1959,1980-1989",80-90m,0,
Residential,"1919-1944,1945-1959,1980-1989",9-10m,0,
Residential,"1919-1944,1945-1959,1980-1989",90-100m,0,
Residential,"1919-1944,1945-1959,1990-1999",0-2m,0,
Residential,"1919-1944,1945-1959,1990-1999",10-12m,0,
Residential,"1919-1944,1945-1959,1990-1999",100-200m,0,
Residential,"1919-1944,1945-1959,1990-1999",12-14m,0,
Residential,"1919-1944,1945-1959,1990-1999",14-16m,0,
Residential,"1919-1944,1945-1959,1990-1999",16-18m,0,
Residential,"1919-1944,1945-1959,1990-1999",18-20m,0,
Residential,"1919-1944,1945-1959,1990-1999",2-3m,0,
Residential,"1919-1944,1945-1959,1990-1999",20-25m,0,
Residential,"1919-1944,1945-1959,1990-1999",25-30m,0,
Residential,"1919-1944,1945-1959,1990-1999",3-4m,0,
Residential,"1919-1944,1945-1959,1990-1999",30-35m,0,
Residential,"1919-1944,1945-1959,1990-1999",35-40m,0,
Residential,"1919-1944,1945-1959,1990-1999",4-5m,0,
Residential,"1919-1944,1945-1959,1990-1999",40-45m,0,
Residential,"1919-1944,1945-1959,1990-1999",45-50m,0,
Residential,"1919-1944,1945-1959,1990-1999",5-6m,0,
Residential,"1919-1944,1945-1959,1990-1999",50-55m,0,
Residential,"1919-1944,1945-1959,1990-1999",55-60m,0,
Residential,"1919-1944,1945-1959,1990-1999",6-7m,0,
Residential,"1919-1944,1945-1959,1990-1999",60-70m,0,
Residential,"1919-1944,1945-1959,1990-1999",7-8m,0,
Residential,"1919-1944,1945-1959,1990-1999",70-80m,0,
Residential,"1919-1944,1945-1959,1990-1999",8-9m,0,
Residential,"1919-1944,1945-1959,1990-1999",80-90m,0,
Residential,"1919-1944,1945-1959,1990-1999",9-10m,0,
Residential,"1919-1944,1945-1959,1990-1999",90-100m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",0-2m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",10-12m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",100-200m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",12-14m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",14-16m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",16-18m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",18-20m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",2-3m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",20-25m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",25-30m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",3-4m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",30-35m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",35-40m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",4-5m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",40-45m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",45-50m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",5-6m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",50-55m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",55-60m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",6-7m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",60-70m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",7-8m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",70-80m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",8-9m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",80-90m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",9-10m,0,
Residential,"1919-1944,1945-1959,1990-1999,Pre 1919",90-100m,0,
Residential,"1919-1944,1945-1959,Post 1999",0-2m,0,
Residential,"1919-1944,1945-1959,Post 1999",10-12m,0,
Residential,"1919-1944,1945-1959,Post 1999",100-200m,0,
Residential,"1919-1944,1945-1959,Post 1999",12-14m,0,
Residential,"1919-1944,1945-1959,Post 1999",14-16m,0,
Residential,"1919-1944,1945-1959,Post 1999",16-18m,0,
Residential,"1919-1944,1945-1959,Post 1999",18-20m,0,
Residential,"1919-1944,1945-1959,Post 1999",2-3m,0,
Residential,"1919-1944,1945-1959,Post 1999",20-25m,0,
Residential,"1919-1944,1945-1959,Post 1999",25-30m,0,
Residential,"1919-1944,1945-1959,Post 1999",3-4m,0,
Residential,"1919-1944,1945-1959,Post 1999",30-35m,0,
Residential,"1919-1944,1945-1959,Post 1999",35-40m,0,
Residential,"1919-1944,1945-1959,Post 1999",4-5m,0,
Residential,"1919-1944,1945-1959,Post 1999",40-45m,0,
Residential,"1919-1944,1945-1959,Post 1999",45-50m,0,
Residential,"1919-1944,1945-1959,Post 1999",5-6m,0,
Residential,"1919-1944,1945-1959,Post 1999",50-55m,0,
Residential,"1919-1944,1945-1959,Post 1999",55-60m,0,
Residential,"1919-1944,1945-1959,Post 1999",6-7m,0,
Residential,"1919-1944,1945-1959,Post 1999",60-70m,0,
Residential,"1919-1944,1945-1959,Post 1999",7-8m,0,
Residential,"1919-1944,1945-1959,Post 1999",70-80m,0,
Residential,"1919-1944,1945-1959,Post 1999",8-9m,0,
Residential,"1919-1944,1945-1959,Post 1999",80-90m,0,
Residential,"1919-1944,1945-1959,Post 1999",9-10m,0,
Residential,"1919-1944,1945-1959,Post 1999",90-100m,0,
